StockCode,ABC_Class,XYZ_Class,ABC_XYZ,Recommendation
35979,C,Y,CY,Reduce Inventory
21038,C,Y,CY,Reduce Inventory
82095,C,X,CX,Low Priority
22814,C,Y,CY,Reduce Inventory
72739B,C,Z,CZ,Dead Stock Candidate
21388,C,Y,CY,Reduce Inventory
84898F,C,Y,CY,Reduce Inventory
22912,C,Z,CZ,Dead Stock Candidate
20659,C,Z,CZ,Dead Stock Candidate
21415,C,Y,CY,Reduce Inventory
85195,C,Z,CZ,Dead Stock Candidate
35964,C,Z,CZ,Dead Stock Candidate
22984,C,Y,CY,Reduce Inventory
79337,C,Z,CZ,Dead Stock Candidate
90175C,C,Y,CY,Reduce Inventory
90175D,C,Y,CY,Reduce Inventory
18096C,C,Z,CZ,Dead Stock Candidate
90082B,C,Y,CY,Reduce Inventory
84760S,C,Y,CY,Reduce Inventory
90120B,C,Y,CY,Reduce Inventory
18094C,C,Y,CY,Reduce Inventory
22923,C,Z,CZ,Dead Stock Candidate
90198B,C,Y,CY,Reduce Inventory
20781,C,Z,CZ,Dead Stock Candidate
16236,C,Y,CY,Reduce Inventory
44217M,C,X,CX,Low Priority
84976,C,Z,CZ,Dead Stock Candidate
79328,C,Y,CY,Reduce Inventory
35923,C,Y,CY,Reduce Inventory
21636,C,Z,CZ,Dead Stock Candidate
20855,C,Z,CZ,Dead Stock Candidate
84741C,C,Y,CY,Reduce Inventory
84673A,C,Z,CZ,Dead Stock Candidate
37483,C,Z,CZ,Dead Stock Candidate
90184A,C,X,CX,Low Priority
90085,C,Z,CZ,Dead Stock Candidate
16212,C,Z,CZ,Dead Stock Candidate
79338,C,Z,CZ,Dead Stock Candidate
22825,C,X,CX,Low Priority
85135C,C,Y,CY,Reduce Inventory
16254,C,Z,CZ,Dead Stock Candidate
20736,C,Z,CZ,Dead Stock Candidate
90148,C,X,CX,Low Priority
72122,C,Y,CY,Reduce Inventory
90180A,C,Y,CY,Reduce Inventory
35096A,C,Z,CZ,Dead Stock Candidate
20987,C,Y,CY,Reduce Inventory
72781,C,Z,CZ,Dead Stock Candidate
22935,C,Z,CZ,Dead Stock Candidate
22032,C,Y,CY,Reduce Inventory
72750D,C,Y,CY,Reduce Inventory
84532B,C,X,CX,Low Priority
85211,C,Z,CZ,Dead Stock Candidate
85033G,C,Y,CY,Reduce Inventory
79191B,C,Z,CZ,Dead Stock Candidate
TEST001,C,Y,CY,Reduce Inventory
21879,C,Z,CZ,Dead Stock Candidate
71403,C,Y,CY,Reduce Inventory
84247N,C,Z,CZ,Dead Stock Candidate
10123C,C,Z,CZ,Dead Stock Candidate
35922,C,Z,CZ,Dead Stock Candidate
20903,C,Z,CZ,Dead Stock Candidate
84529C,C,Y,CY,Reduce Inventory
37508,C,Z,CZ,Dead Stock Candidate
37327,C,Z,CZ,Dead Stock Candidate
20906,C,Y,CY,Reduce Inventory
84219,C,Z,CZ,Dead Stock Candidate
21144,C,Y,CY,Reduce Inventory
35968,C,Z,CZ,Dead Stock Candidate
22808,C,Z,CZ,Dead Stock Candidate
72739C,C,Z,CZ,Dead Stock Candidate
85032C,C,Z,CZ,Dead Stock Candidate
21027,C,Y,CY,Reduce Inventory
16258B,C,Z,CZ,Dead Stock Candidate
90090,C,Z,CZ,Dead Stock Candidate
21365,C,Z,CZ,Dead Stock Candidate
84931B,C,Y,CY,Reduce Inventory
85168A,C,Y,CY,Reduce Inventory
72225D,C,Z,CZ,Dead Stock Candidate
17013B,C,X,CX,Low Priority
17011C,C,X,CX,Low Priority
85203,C,Y,CY,Reduce Inventory
20655,C,Z,CZ,Dead Stock Candidate
16238,C,Y,CY,Reduce Inventory
84807,C,Z,CZ,Dead Stock Candidate
20799,C,Z,CZ,Dead Stock Candidate
84902,C,Y,CY,Reduce Inventory
84621,C,Y,CY,Reduce Inventory
84563A,C,Y,CY,Reduce Inventory
47586A,C,Z,CZ,Dead Stock Candidate
84499,C,Z,CZ,Dead Stock Candidate
84371,C,Z,CZ,Dead Stock Candidate
21882,C,Y,CY,Reduce Inventory
22974,C,Y,CY,Reduce Inventory
51012C,C,Z,CZ,Dead Stock Candidate
84247C,C,Z,CZ,Dead Stock Candidate
21420,C,Z,CZ,Dead Stock Candidate
21639,C,Y,CY,Reduce Inventory
47422,C,Z,CZ,Dead Stock Candidate
47593B,C,Z,CZ,Dead Stock Candidate
85187,C,Y,CY,Reduce Inventory
85089,C,X,CX,Low Priority
22346,C,Z,CZ,Dead Stock Candidate
35637C,C,Z,CZ,Dead Stock Candidate
90161D,C,Y,CY,Reduce Inventory
84817,C,Y,CY,Reduce Inventory
21493,C,Y,CY,Reduce Inventory
21268,C,Z,CZ,Dead Stock Candidate
85078,C,Y,CY,Reduce Inventory
46000R,C,Z,CZ,Dead Stock Candidate
22924,C,Z,CZ,Dead Stock Candidate
90010A,C,Z,CZ,Dead Stock Candidate
90161B,C,Y,CY,Reduce Inventory
37485,C,Z,CZ,Dead Stock Candidate
82613C,C,Y,CY,Reduce Inventory
16256B,C,Y,CY,Reduce Inventory
84804A,C,Z,CZ,Dead Stock Candidate
84690,C,Y,CY,Reduce Inventory
37492A,C,Z,CZ,Dead Stock Candidate
20814,C,Z,CZ,Dead Stock Candidate
21734,C,Y,CY,Reduce Inventory
21736,C,Y,CY,Reduce Inventory
85087,C,Z,CZ,Dead Stock Candidate
84857C,C,Z,CZ,Dead Stock Candidate
22831,C,Y,CY,Reduce Inventory
90178A,C,Y,CY,Reduce Inventory
35991,C,Z,CZ,Dead Stock Candidate
48103,C,Z,CZ,Dead Stock Candidate
16202C,C,Y,CY,Reduce Inventory
72754A,C,Z,CZ,Dead Stock Candidate
84993B,C,Z,CZ,Dead Stock Candidate
35824B,C,Z,CZ,Dead Stock Candidate
72130,C,Z,CZ,Dead Stock Candidate
16201A,C,Y,CY,Reduce Inventory
35645,C,Y,CY,Reduce Inventory
22930,C,Y,CY,Reduce Inventory
16156L,C,X,CX,Low Priority
85168B,C,X,CX,Low Priority
90014A,C,Y,CY,Reduce Inventory
90124A,C,Y,CY,Reduce Inventory
84705C,C,Z,CZ,Dead Stock Candidate
35833G,C,Y,CY,Reduce Inventory
35833P,C,Y,CY,Reduce Inventory
35648,C,Y,CY,Reduce Inventory
21950,C,Z,CZ,Dead Stock Candidate
17012E,C,Z,CZ,Dead Stock Candidate
21455,C,Y,CY,Reduce Inventory
47593A,C,Z,CZ,Dead Stock Candidate
21520,C,X,CX,Low Priority
21722,C,Z,CZ,Dead Stock Candidate
90209C,C,Z,CZ,Dead Stock Candidate
21128,C,Z,CZ,Dead Stock Candidate
17014D,C,Y,CY,Reduce Inventory
47504F,C,Z,CZ,Dead Stock Candidate
21582,C,Z,CZ,Dead Stock Candidate
90208,C,Y,CY,Reduce Inventory
35920,C,Z,CZ,Dead Stock Candidate
16258A,C,Z,CZ,Dead Stock Candidate
47574B,C,Y,CY,Reduce Inventory
20818,C,Z,CZ,Dead Stock Candidate
84924A,C,Y,CY,Reduce Inventory
90036D,C,Y,CY,Reduce Inventory
20901,C,Y,CY,Reduce Inventory
90010E,C,Y,CY,Reduce Inventory
21065,C,Y,CY,Reduce Inventory
85032B,C,Z,CZ,Dead Stock Candidate
71028B,C,Y,CY,Reduce Inventory
22931,C,Z,CZ,Dead Stock Candidate
90014C,C,Y,CY,Reduce Inventory
84707B,C,Y,CY,Reduce Inventory
84711A,C,Y,CY,Reduce Inventory
22829,C,Y,CY,Reduce Inventory
47421,C,Z,CZ,Dead Stock Candidate
79303D,C,Z,CZ,Dead Stock Candidate
84660C,C,Y,CY,Reduce Inventory
85202,C,Z,CZ,Dead Stock Candidate
21543,C,Z,CZ,Dead Stock Candidate
35817P,C,Z,CZ,Dead Stock Candidate
21084,C,Y,CY,Reduce Inventory
84893,C,Z,CZ,Dead Stock Candidate
84673B,C,Z,CZ,Dead Stock Candidate
84906,C,Y,CY,Reduce Inventory
84803A,C,Y,CY,Reduce Inventory
46776C,C,Z,CZ,Dead Stock Candidate
22395,C,Y,CY,Reduce Inventory
90157,C,Y,CY,Reduce Inventory
84597B,C,Y,CY,Reduce Inventory
85230G,C,X,CX,Low Priority
16053,C,Z,CZ,Dead Stock Candidate
72799D,C,Z,CZ,Dead Stock Candidate
85128,C,Z,CZ,Dead Stock Candidate
21403,C,Z,CZ,Dead Stock Candidate
37379B,C,Z,CZ,Dead Stock Candidate
20980,C,Z,CZ,Dead Stock Candidate
84800M,C,Y,CY,Reduce Inventory
46000U,C,Y,CY,Reduce Inventory
20839,C,X,CX,Low Priority
84962,C,X,CX,Low Priority
84464,C,Z,CZ,Dead Stock Candidate
85088,C,Z,CZ,Dead Stock Candidate
90196A,C,Y,CY,Reduce Inventory
21208,C,Z,CZ,Dead Stock Candidate
85169D,C,Y,CY,Reduce Inventory
84985B,C,Z,CZ,Dead Stock Candidate
84725,C,Z,CZ,Dead Stock Candidate
35838A,C,Z,CZ,Dead Stock Candidate
84913B,C,Y,CY,Reduce Inventory
85131D,C,Z,CZ,Dead Stock Candidate
84966A,C,Y,CY,Reduce Inventory
21018,C,Y,CY,Reduce Inventory
20827,C,Z,CZ,Dead Stock Candidate
84951A,C,Z,CZ,Dead Stock Candidate
21132,C,Y,CY,Reduce Inventory
35793,C,Z,CZ,Dead Stock Candidate
78033,C,Y,CY,Reduce Inventory
90192,C,Y,CY,Reduce Inventory
90070,C,Y,CY,Reduce Inventory
90145,C,Y,CY,Reduce Inventory
84876B,C,Y,CY,Reduce Inventory
84800S,C,Z,CZ,Dead Stock Candidate
20869,C,Z,CZ,Dead Stock Candidate
84706C,C,Y,CY,Reduce Inventory
21167,C,Y,CY,Reduce Inventory
84952A,C,Z,CZ,Dead Stock Candidate
84706B,C,X,CX,Low Priority
90198A,C,Y,CY,Reduce Inventory
22976,C,X,CX,Low Priority
47347B,C,Z,CZ,Dead Stock Candidate
22932,C,Z,CZ,Dead Stock Candidate
35967,C,Y,CY,Reduce Inventory
90081A,C,Y,CY,Reduce Inventory
17012B,C,Z,CZ,Dead Stock Candidate
85205A,C,Y,CY,Reduce Inventory
16043,C,Z,CZ,Dead Stock Candidate
22330,C,Y,CY,Reduce Inventory
37506,C,X,CX,Low Priority
84563B,C,X,CX,Low Priority
21102,C,Y,CY,Reduce Inventory
90082A,C,Y,CY,Reduce Inventory
84806A,C,Y,CY,Reduce Inventory
90146,C,X,CX,Low Priority
21025,C,Y,CY,Reduce Inventory
84526,C,Z,CZ,Dead Stock Candidate
90122B,C,Y,CY,Reduce Inventory
79190A,C,Y,CY,Reduce Inventory
85169B,C,Z,CZ,Dead Stock Candidate
90032,C,X,CX,Low Priority
20826,C,Z,CZ,Dead Stock Candidate
84529A,C,Y,CY,Reduce Inventory
47591A,C,Z,CZ,Dead Stock Candidate
90209A,C,Z,CZ,Dead Stock Candidate
21401,C,Z,CZ,Dead Stock Candidate
84931A,C,Y,CY,Reduce Inventory
82011C,C,Z,CZ,Dead Stock Candidate
85185C,C,Y,CY,Reduce Inventory
84086C,C,Y,CY,Reduce Inventory
90124B,C,Y,CY,Reduce Inventory
85165,C,X,CX,Low Priority
35638B,C,Z,CZ,Dead Stock Candidate
85129B,C,Y,CY,Reduce Inventory
22864,C,Z,CZ,Dead Stock Candidate
90210B,C,Z,CZ,Dead Stock Candidate
21193,C,Z,CZ,Dead Stock Candidate
90087,C,Z,CZ,Dead Stock Candidate
10123G,C,Z,CZ,Dead Stock Candidate
17178,C,Z,CZ,Dead Stock Candidate
35818B,C,Y,CY,Reduce Inventory
84926C,C,Y,CY,Reduce Inventory
84510C,C,Z,CZ,Dead Stock Candidate
90178B,C,X,CX,Low Priority
84927D,C,Z,CZ,Dead Stock Candidate
82585,C,Z,CZ,Dead Stock Candidate
84422,C,Z,CZ,Dead Stock Candidate
84855,C,Y,CY,Reduce Inventory
35809B,C,Y,CY,Reduce Inventory
84029D,C,Z,CZ,Dead Stock Candidate
90196B,C,Y,CY,Reduce Inventory
90029,C,Y,CY,Reduce Inventory
84313C,C,X,CX,Low Priority
79190D,C,Y,CY,Reduce Inventory
84576,C,Y,CY,Reduce Inventory
84805A,C,Z,CZ,Dead Stock Candidate
82011B,C,Z,CZ,Dead Stock Candidate
84706F,C,Y,CY,Reduce Inventory
48175,C,X,CX,Low Priority
21698,C,Z,CZ,Dead Stock Candidate
71270,C,Z,CZ,Dead Stock Candidate
17011A,C,Z,CZ,Dead Stock Candidate
82093,C,Z,CZ,Dead Stock Candidate
21028,C,Y,CY,Reduce Inventory
84806B,C,Z,CZ,Dead Stock Candidate
17108D,C,Y,CY,Reduce Inventory
84661B,C,Z,CZ,Dead Stock Candidate
90161A,C,Y,CY,Reduce Inventory
90159,C,Y,CY,Reduce Inventory
21373,C,Z,CZ,Dead Stock Candidate
84192,C,Z,CZ,Dead Stock Candidate
84720,C,X,CX,Low Priority
90040B,C,X,CX,Low Priority
84870B,C,Y,CY,Reduce Inventory
84870C,C,Y,CY,Reduce Inventory
85024C,C,Y,CY,Reduce Inventory
47503A,C,Z,CZ,Dead Stock Candidate
20672,C,Y,CY,Reduce Inventory
85039C,C,Z,CZ,Dead Stock Candidate
79161A,C,Z,CZ,Dead Stock Candidate
84247K,C,Z,CZ,Dead Stock Candidate
84313A,C,Y,CY,Reduce Inventory
16052,C,X,CX,Low Priority
90210A,C,Z,CZ,Dead Stock Candidate
47021G,C,Z,CZ,Dead Stock Candidate
21226,C,Y,CY,Reduce Inventory
21881,C,Y,CY,Reduce Inventory
84564,C,Y,CY,Reduce Inventory
21353,C,Y,CY,Reduce Inventory
16202E,C,Y,CY,Reduce Inventory
82587,C,Y,CY,Reduce Inventory
35980C,C,Z,CZ,Dead Stock Candidate
82553,C,Z,CZ,Dead Stock Candidate
37422,C,Z,CZ,Dead Stock Candidate
21306,C,Z,CZ,Dead Stock Candidate
90185C,C,Y,CY,Reduce Inventory
37471,C,Y,CY,Reduce Inventory
90035A,C,Y,CY,Reduce Inventory
21884,C,Y,CY,Reduce Inventory
84926E,C,Z,CZ,Dead Stock Candidate
20968,C,Y,CY,Reduce Inventory
84877B,C,Y,CY,Reduce Inventory
90122A,C,Y,CY,Reduce Inventory
85170B,C,Y,CY,Reduce Inventory
20801,C,Z,CZ,Dead Stock Candidate
72754B,C,Y,CY,Reduce Inventory
21460,C,Y,CY,Reduce Inventory
35824P,C,Z,CZ,Dead Stock Candidate
20795,C,Z,CZ,Dead Stock Candidate
90185B,C,Y,CY,Reduce Inventory
84429A,C,Y,CY,Reduce Inventory
20902,C,Z,CZ,Dead Stock Candidate
90002A,C,Y,CY,Reduce Inventory
20952,C,Z,CZ,Dead Stock Candidate
21461,C,Y,CY,Reduce Inventory
21015,C,Z,CZ,Dead Stock Candidate
21194,C,Y,CY,Reduce Inventory
90186A,C,Y,CY,Reduce Inventory
21030,C,Y,CY,Reduce Inventory
84927E,C,Z,CZ,Dead Stock Candidate
48179,C,Z,CZ,Dead Stock Candidate
22977,C,Z,CZ,Dead Stock Candidate
16216,C,Z,CZ,Dead Stock Candidate
84555A,C,Z,CZ,Dead Stock Candidate
84925E,C,Z,CZ,Dead Stock Candidate
90093,C,Y,CY,Reduce Inventory
22975,C,Y,CY,Reduce Inventory
20899,C,Z,CZ,Dead Stock Candidate
90201A,C,X,CX,Low Priority
90129B,C,Z,CZ,Dead Stock Candidate
21032,C,Y,CY,Reduce Inventory
77079,C,Y,CY,Reduce Inventory
17011D,C,Z,CZ,Dead Stock Candidate
79192A,C,Z,CZ,Dead Stock Candidate
90048,C,Z,CZ,Dead Stock Candidate
85131C,C,Z,CZ,Dead Stock Candidate
16119,C,Z,CZ,Dead Stock Candidate
90175B,C,Y,CY,Reduce Inventory
84877A,C,Z,CZ,Dead Stock Candidate
22937,C,Y,CY,Reduce Inventory
90013D,C,Y,CY,Reduce Inventory
90191,C,Y,CY,Reduce Inventory
84782B,C,Y,CY,Reduce Inventory
90120C,C,X,CX,Low Priority
90036C,C,Y,CY,Reduce Inventory
85018C,C,Z,CZ,Dead Stock Candidate
72140E,C,Z,CZ,Dead Stock Candidate
90201B,C,X,CX,Low Priority
46137D,C,Y,CY,Reduce Inventory
82607E,C,Y,CY,Reduce Inventory
84255B,C,Z,CZ,Dead Stock Candidate
72812,C,X,CX,Low Priority
21402,C,Y,CY,Reduce Inventory
35921,C,Y,CY,Reduce Inventory
84508C,C,Y,CY,Reduce Inventory
84461,C,Y,CY,Reduce Inventory
84916,C,X,CX,Low Priority
84622,C,Y,CY,Reduce Inventory
90123A,C,Y,CY,Reduce Inventory
84709A,C,X,CX,Low Priority
21095,C,Y,CY,Reduce Inventory
22869,C,Z,CZ,Dead Stock Candidate
46776E,C,Z,CZ,Dead Stock Candidate
16207A,C,Y,CY,Reduce Inventory
35015,C,Y,CY,Reduce Inventory
22850,C,X,CX,Low Priority
84559D,C,Y,CY,Reduce Inventory
45013,C,Z,CZ,Dead Stock Candidate
84367,C,X,CX,Low Priority
16218,C,Y,CY,Reduce Inventory
79308B,C,X,CX,Low Priority
17012F,C,Z,CZ,Dead Stock Candidate
16168S,C,Z,CZ,Dead Stock Candidate
79532,C,Y,CY,Reduce Inventory
22877,C,Z,CZ,Dead Stock Candidate
84660B,C,Y,CY,Reduce Inventory
85166A,C,Z,CZ,Dead Stock Candidate
21310,C,X,CX,Low Priority
90036A,C,Y,CY,Reduce Inventory
90123D,C,Z,CZ,Dead Stock Candidate
84656,C,Y,CY,Reduce Inventory
22915,C,Z,CZ,Dead Stock Candidate
20616,C,Y,CY,Reduce Inventory
22259,C,Y,CY,Reduce Inventory
21372,C,Z,CZ,Dead Stock Candidate
35824C,C,Z,CZ,Dead Stock Candidate
22873,C,Z,CZ,Dead Stock Candidate
22874,C,Z,CZ,Dead Stock Candidate
22872,C,Z,CZ,Dead Stock Candidate
84858A,C,Z,CZ,Dead Stock Candidate
72038P,C,Y,CY,Reduce Inventory
85204,C,Z,CZ,Dead Stock Candidate
35911A,C,Y,CY,Reduce Inventory
84535A,C,Y,CY,Reduce Inventory
22875,C,Z,CZ,Dead Stock Candidate
22870,C,Z,CZ,Dead Stock Candidate
21371,C,Z,CZ,Dead Stock Candidate
35610B,C,Z,CZ,Dead Stock Candidate
21196,C,Y,CY,Reduce Inventory
17090A,C,Z,CZ,Dead Stock Candidate
22868,C,Z,CZ,Dead Stock Candidate
90000D,C,Y,CY,Reduce Inventory
85190,C,Y,CY,Reduce Inventory
84457,C,Y,CY,Reduce Inventory
82607C,C,Y,CY,Reduce Inventory
90155,C,Y,CY,Reduce Inventory
21228,C,Z,CZ,Dead Stock Candidate
20896,C,Z,CZ,Dead Stock Candidate
46118,C,Y,CY,Reduce Inventory
21412,C,Y,CY,Reduce Inventory
22876,C,Z,CZ,Dead Stock Candidate
84288B,C,Z,CZ,Dead Stock Candidate
84493,C,Z,CZ,Dead Stock Candidate
20693,C,Y,CY,Reduce Inventory
90016B,C,Y,CY,Reduce Inventory
78026,C,X,CX,Low Priority
90180B,C,X,CX,Low Priority
84886,C,X,CX,Low Priority
35818P,C,X,CX,Low Priority
22871,C,Z,CZ,Dead Stock Candidate
90201D,C,X,CX,Low Priority
90201C,C,X,CX,Low Priority
20836,C,X,CX,Low Priority
17191A,C,Y,CY,Reduce Inventory
20816,C,Y,CY,Reduce Inventory
16206B,C,Y,CY,Reduce Inventory
84899F,C,Y,CY,Reduce Inventory
85179A,C,Y,CY,Reduce Inventory
21031,C,Z,CZ,Dead Stock Candidate
37342,C,X,CX,Low Priority
44235,C,Z,CZ,Dead Stock Candidate
17084P,C,Z,CZ,Dead Stock Candidate
16169D,C,X,CX,Low Priority
84458,C,Y,CY,Reduce Inventory
20838,C,Z,CZ,Dead Stock Candidate
21118,C,Y,CY,Reduce Inventory
90122C,C,Y,CY,Reduce Inventory
84705B,C,Y,CY,Reduce Inventory
10138,C,Z,CZ,Dead Stock Candidate
90036B,C,Z,CZ,Dead Stock Candidate
84723,C,Y,CY,Reduce Inventory
47503H,C,Z,CZ,Dead Stock Candidate
85185F,C,Y,CY,Reduce Inventory
84247H,C,Z,CZ,Dead Stock Candidate
44234,C,Z,CZ,Dead Stock Candidate
35096B,C,Z,CZ,Dead Stock Candidate
35646,C,X,CX,Low Priority
90024D,C,X,CX,Low Priority
90024E,C,Y,CY,Reduce Inventory
84617,C,X,CX,Low Priority
85159B,C,Y,CY,Reduce Inventory
47563A,C,Y,CY,Reduce Inventory
90060F,C,Z,CZ,Dead Stock Candidate
85050,C,X,CX,Low Priority
72753C,C,Y,CY,Reduce Inventory
21370,C,Z,CZ,Dead Stock Candidate
35607A,C,Z,CZ,Dead Stock Candidate
10120,C,Z,CZ,Dead Stock Candidate
47592B,C,Y,CY,Reduce Inventory
90129C,C,Z,CZ,Dead Stock Candidate
84462,C,Z,CZ,Dead Stock Candidate
85130B,C,Y,CY,Reduce Inventory
20957,C,Y,CY,Reduce Inventory
22878,C,Z,CZ,Dead Stock Candidate
90058A,C,X,CX,Low Priority
84661A,C,Z,CZ,Dead Stock Candidate
90199B,C,X,CX,Low Priority
35816P,C,Z,CZ,Dead Stock Candidate
90123B,C,Y,CY,Reduce Inventory
84967A,C,X,CX,Low Priority
72606A,C,Z,CZ,Dead Stock Candidate
72740A,C,Y,CY,Reduce Inventory
17038,C,Y,CY,Reduce Inventory
90137,C,Y,CY,Reduce Inventory
90013A,C,X,CX,Low Priority
20847,C,Y,CY,Reduce Inventory
90002C,C,Y,CY,Reduce Inventory
90151,C,Y,CY,Reduce Inventory
90214S,C,Z,CZ,Dead Stock Candidate
20861,C,Y,CY,Reduce Inventory
84867A,C,Z,CZ,Dead Stock Candidate
21343,C,Y,CY,Reduce Inventory
79403,C,Z,CZ,Dead Stock Candidate
84531A,C,Y,CY,Reduce Inventory
90129E,C,Z,CZ,Dead Stock Candidate
90040D,C,X,CX,Low Priority
90160A,C,Y,CY,Reduce Inventory
90144,C,X,CX,Low Priority
90150,C,X,CX,Low Priority
90013C,C,X,CX,Low Priority
85131B,C,Z,CZ,Dead Stock Candidate
90014B,C,Y,CY,Reduce Inventory
17013C,C,X,CX,Low Priority
90086,C,Y,CY,Reduce Inventory
90042C,C,Y,CY,Reduce Inventory
84437A,C,Y,CY,Reduce Inventory
84765,C,Y,CY,Reduce Inventory
47574A,C,Y,CY,Reduce Inventory
20660,C,Z,CZ,Dead Stock Candidate
85094,C,Z,CZ,Dead Stock Candidate
21337,C,Z,CZ,Dead Stock Candidate
84629,C,X,CX,Low Priority
84721,C,Z,CZ,Dead Stock Candidate
90036E,C,Y,CY,Reduce Inventory
35822B,C,X,CX,Low Priority
84452,C,Y,CY,Reduce Inventory
84424A,C,Y,CY,Reduce Inventory
84509E,C,Z,CZ,Dead Stock Candidate
22859,C,Y,CY,Reduce Inventory
47504H,C,Z,CZ,Dead Stock Candidate
90129D,C,Z,CZ,Dead Stock Candidate
16248B,C,Z,CZ,Dead Stock Candidate
17027A,C,X,CX,Low Priority
46775A,C,X,CX,Low Priority
46775B,C,X,CX,Low Priority
35271S,C,Z,CZ,Dead Stock Candidate
90088,C,Z,CZ,Dead Stock Candidate
35911B,C,Y,CY,Reduce Inventory
35914,C,Y,CY,Reduce Inventory
90211B,C,X,CX,Low Priority
90000A,C,Y,CY,Reduce Inventory
35610A,C,Z,CZ,Dead Stock Candidate
90190B,C,Y,CY,Reduce Inventory
90162C,C,Y,CY,Reduce Inventory
90129A,C,Y,CY,Reduce Inventory
90162B,C,Y,CY,Reduce Inventory
90199D,C,Z,CZ,Dead Stock Candidate
72821,C,Y,CY,Reduce Inventory
35966,C,Y,CY,Reduce Inventory
35838B,C,Z,CZ,Dead Stock Candidate
21699,C,Y,CY,Reduce Inventory
16051,C,Z,CZ,Dead Stock Candidate
35609A,C,Y,CY,Reduce Inventory
84531B,C,Y,CY,Reduce Inventory
84951B,C,Y,CY,Reduce Inventory
47578A,C,Y,CY,Reduce Inventory
85026B,C,Y,CY,Reduce Inventory
72779,C,Y,CY,Reduce Inventory
35819B,C,Z,CZ,Dead Stock Candidate
90185D,C,Y,CY,Reduce Inventory
47481,C,Y,CY,Reduce Inventory
90121B,C,Y,CY,Reduce Inventory
17011E,C,X,CX,Low Priority
90214A,C,Z,CZ,Dead Stock Candidate
21400,C,Y,CY,Reduce Inventory
90210D,C,Y,CY,Reduce Inventory
84795E,C,Y,CY,Reduce Inventory
90081C,C,Y,CY,Reduce Inventory
90115,C,Y,CY,Reduce Inventory
90098,C,Y,CY,Reduce Inventory
90214C,C,Z,CZ,Dead Stock Candidate
90214K,C,Z,CZ,Dead Stock Candidate
84751B,C,Y,CY,Reduce Inventory
90214L,C,Z,CZ,Dead Stock Candidate
84882,C,Y,CY,Reduce Inventory
47471,C,Z,CZ,Dead Stock Candidate
35931,C,Z,CZ,Dead Stock Candidate
84596I,C,Z,CZ,Dead Stock Candidate
84199,C,Z,CZ,Dead Stock Candidate
84914A,C,X,CX,Low Priority
17090D,C,Y,CY,Reduce Inventory
84388,C,Z,CZ,Dead Stock Candidate
84614A,C,X,CX,Low Priority
90092,C,Z,CZ,Dead Stock Candidate
21450,C,Z,CZ,Dead Stock Candidate
84917,C,Z,CZ,Dead Stock Candidate
90040C,C,X,CX,Low Priority
84923,C,Y,CY,Reduce Inventory
84926D,C,Z,CZ,Dead Stock Candidate
85169C,C,Z,CZ,Dead Stock Candidate
71510,C,Z,CZ,Dead Stock Candidate
37399,C,Z,CZ,Dead Stock Candidate
84030C,C,Y,CY,Reduce Inventory
90013B,C,X,CX,Low Priority
16161E,C,Z,CZ,Dead Stock Candidate
90214J,C,Z,CZ,Dead Stock Candidate
84757,C,X,CX,Low Priority
84613A,C,X,CX,Low Priority
84874B,C,Y,CY,Reduce Inventory
90065A,C,Y,CY,Reduce Inventory
90156,C,Y,CY,Reduce Inventory
20664,C,Y,CY,Reduce Inventory
90112,C,Z,CZ,Dead Stock Candidate
79051A,C,Y,CY,Reduce Inventory
84926A,C,Z,CZ,Dead Stock Candidate
84454,C,Z,CZ,Dead Stock Candidate
84427B,C,Z,CZ,Dead Stock Candidate
84753A,C,Z,CZ,Dead Stock Candidate
90036F,C,Y,CY,Reduce Inventory
35937,C,Z,CZ,Dead Stock Candidate
22928,C,X,CX,Low Priority
22857,C,Y,CY,Reduce Inventory
84925C,C,Y,CY,Reduce Inventory
37467,C,Y,CY,Reduce Inventory
37509,C,Y,CY,Reduce Inventory
84744,C,Z,CZ,Dead Stock Candidate
82011A,C,X,CX,Low Priority
84877D,C,Y,CY,Reduce Inventory
16256C,C,Y,CY,Reduce Inventory
90190C,C,Y,CY,Reduce Inventory
90186B,C,Y,CY,Reduce Inventory
71496A,C,Z,CZ,Dead Stock Candidate
84927A,C,Z,CZ,Dead Stock Candidate
90005A,C,Y,CY,Reduce Inventory
47343A,C,Y,CY,Reduce Inventory
90124C,C,X,CX,Low Priority
90049,C,X,CX,Low Priority
90019A,C,X,CX,Low Priority
72140F,C,Z,CZ,Dead Stock Candidate
81952V,C,Y,CY,Reduce Inventory
79191D,C,Z,CZ,Dead Stock Candidate
90018A,C,X,CX,Low Priority
84425A,C,X,CX,Low Priority
90016A,C,Y,CY,Reduce Inventory
81950B,C,Y,CY,Reduce Inventory
84857A,C,Y,CY,Reduce Inventory
90162A,C,Y,CY,Reduce Inventory
84873A,C,X,CX,Low Priority
84872A,C,X,CX,Low Priority
84926B,C,Z,CZ,Dead Stock Candidate
90214E,C,Z,CZ,Dead Stock Candidate
90069,C,Z,CZ,Dead Stock Candidate
90002B,C,X,CX,Low Priority
90003B,C,Y,CY,Reduce Inventory
44242B,C,Z,CZ,Dead Stock Candidate
40002,C,X,CX,Low Priority
84455,C,Y,CY,Reduce Inventory
90214M,C,Z,CZ,Dead Stock Candidate
85072,C,X,CX,Low Priority
47598,C,Y,CY,Reduce Inventory
